Traffic_Flow,Average_Speed,Occupancy,Temperature,Humidity,Wind_Speed,Precipitation,Visibility,Traffic_Congestion_High,Traffic_Congestion_Low,Traffic_Congestion_Medium,Road_Condition_Dry,Road_Condition_Icy,Road_Condition_Snowy,Road_Condition_Unknown,Road_Condition_Wet,Day_Night_Day,Day_Night_Night
138.0,86.7753928659065,45.87051156675383,29.23398106329251,99.55480752882524,8.757899132192202,7.953694521612076,8.85389140133857,False,True,False,False,False,True,False,False,False,True
510.0,24.06723012875795,18.163142187882187,20.93184879640089,73.04981461009183,16.355205216978597,18.194193307783557,6.181344513060778,False,False,True,True,False,False,False,False,False,True
867.0,24.42940530556325,30.239574030392223,-4.978795909004137,22.751496307464503,8.320026181486629,19.12015849032403,3.832363444091386,True,False,False,False,True,False,False,False,False,True
844.0,1.2108728026829674,5.080258968894224,-3.351415400291751,10.189064600339591,16.529858500357626,2.407609293302495,6.658456035860639,True,False,False,True,False,False,False,False,False,True
258.0,52.49783119298517,46.83005914563852,9.26555155182686,41.476435904619926,3.441369665615496,2.382153595775616,1.8089937202436608,False,True,False,True,False,False,False,False,False,True
901.0,6.228113230477081,93.35804560066892,-8.746760008775992,72.18642398950004,8.727204219896601,5.915438027651854,5.0754409832329,True,False,False,False,False,True,False,False,False,True
689.0,22.934245139520318,93.26022075036435,26.22566960531316,88.38922375411049,27.6900251816965,4.836288380743055,1.048712210112146,True,False,False,False,False,True,False,False,False,True
9.0,37.21014460113061,12.523002562874677,-9.121484318590264,61.57763146976522,9.77506318512436,0.7124573150819735,0.3387266022160629,False,True,False,False,False,False,False,True,False,True
260.0,87.80696838770555,38.205388251105695,27.38103223391063,13.032836458969232,23.455205735189637,5.51191869541298,7.501054973501461,False,True,False,False,True,False,False,False,False,True
918.0,76.87627113631038,2.822875965070637,-3.515321663516529,11.479596699816408,7.385620723837589,13.870528544519765,5.3470635927970855,True,False,False,True,False,False,False,False,True,False
649.0,49.91326854982261,85.51653449714728,33.86052848632023,4.800230263012928,20.09306707168804,8.520723254791234,3.322387018779355,False,False,True,False,True,False,False,False,True,False
171.0,91.08827271100508,35.87557620212738,17.174326032178556,56.7079970573531,9.711486414683016,10.337407033035204,4.372286316611501,False,True,False,True,False,False,False,False,True,False
897.0,73.15572139882823,63.11170278922348,23.07423372334529,24.288623662478905,15.274773876289764,18.345911932297707,9.577034132432962,True,False,False,False,False,False,False,True,True,False
12.0,107.52489595886628,71.48984380772886,-5.02823674143708,73.43836413549505,20.214424372910425,2.2937956534263293,3.849137719139506,False,True,False,False,False,False,False,True,True,False
167.0,98.16320989664317,42.98446697431554,28.794683305316603,68.62499358575073,17.66647515608882,1.42481430485198,1.0347922665377307,False,True,False,False,False,False,False,True,True,False
641.0,30.337632730704065,30.6442336550243,27.763655429219227,31.811074240831694,17.288417798510828,17.038614982477885,4.636021795633437,False,False,True,False,False,False,False,True,True,False
320.0,15.042777095086276,96.44882250238544,12.602368906792432,10.240034979600122,7.472304965147755,5.27468373890065,0.1211311609989151,False,True,False,False,False,True,False,False,True,False
318.0,40.43576708609478,28.943636803002192,22.46701279092526,73.7315273813097,17.15517869569625,6.484682527481658,3.3234056001518053,False,True,False,True,False,False,False,False,True,False
612.0,119.94527024629132,47.962509674445805,-9.733230309840485,45.04409954259332,0.5495162164717515,6.205556715513206,3.9351442013044977,False,False,True,False,False,False,False,True,True,False
328.0,48.69014023380732,97.28441586600223,16.659833992930675,32.35299141781389,7.519327653479389,12.956175960438223,4.637148457639457,False,False,True,False,False,True,False,False,True,False
784.0,26.458612162692766,0.4868407655503226,28.133276071815644,85.66530158063121,6.875557182935902,1.2242301397795874,3.0168419367445534,True,False,False,False,True,False,False,False,False,True
776.0,91.49794613706636,41.26782483791492,6.060494922863967,59.3613216569384,7.495683304825032,9.788031705274538,6.6692225846587325,True,False,False,True,False,False,False,False,False,True
970.0,65.09652041551873,10.045754968096842,-5.126978958268743,51.80023363965845,16.06828498699961,2.677459382254903,9.447092237258122,True,False,False,False,True,False,False,False,False,True
910.0,17.952173943234303,50.91579655626026,8.939476238444279,74.33791649756158,17.458810620575772,16.39477081852495,9.139981760397154,True,False,False,False,False,False,False,True,False,True
919.0,45.68276173930389,2.466995454048715,22.71970020763281,81.55831402352884,27.269939831184335,7.613260086199305,6.643934148090168,True,False,False,False,True,False,False,False,False,True
549.0,49.73636586472119,40.68984313906279,-5.171445533319736,68.60731554227195,11.580931470786576,10.551443864389183,5.068840661442501,False,False,True,False,False,True,False,False,False,True
418.0,90.45956406830624,22.069907478533512,-0.7278147904199503,44.00063185993527,27.79736751429378,0.5863521755757195,8.258151264416593,False,False,True,False,False,True,False,False,False,True
605.0,2.4805642670285355,53.33083624587408,-3.360166892708503,37.929879267218745,19.558630349525107,1.1652862708210463,8.359371878585636,False,False,True,False,False,True,False,False,False,True
94.0,32.28235761579726,99.59936491006997,25.86264900088512,77.16649382727022,27.37981187701667,13.501096614669322,8.29573052819695,False,True,False,True,False,False,False,False,False,True
816.0,62.11155615786264,80.05361051267477,-7.169831989638093,51.79071606402861,25.00416305040145,15.33541090282664,1.578459378693997,True,False,False,False,True,False,False,False,False,True
580.0,32.2616090943412,84.56420916244214,20.89639259514948,70.43860785173763,20.627473302230623,14.200711692044028,0.2543234136194017,False,False,True,False,True,False,False,False,False,True
317.0,75.41208569027987,63.526498735908085,6.49056143389361,89.03987890805519,10.683176985568783,14.740372729157205,9.8319340974811,False,True,False,False,True,False,False,False,False,True
955.0,57.82409751295399,4.155984827225856,24.010605929838604,91.58906347367032,7.233313430556555,2.09239701098658,9.59654195720974,True,False,False,False,False,False,False,True,True,False
235.0,43.40523058314968,20.67976760441441,33.397253845281696,27.77156392405726,6.671743065360967,13.869016821950822,5.643784608887631,False,True,False,True,False,False,False,False,True,False
945.0,113.90503522446149,92.5064556447055,-4.845461518608297,18.78899502725141,28.56521512368844,3.6349516537818727,9.930637167173607,True,False,False,True,False,False,False,False,True,False
333.0,75.85913990237489,36.61131179287512,4.147326848035631,26.128736033683783,28.757215293880744,1.960308637535708,7.705470447678606,False,False,True,False,True,False,False,False,True,False
884.0,15.592964672152949,10.363672648079556,26.45564424734857,75.13717705355027,21.74494120572927,15.143216609096822,5.173801834534505,True,False,False,True,False,False,False,False,True,False
375.0,67.21100369320746,70.2405365866202,1.9771273723029417,37.00580360461602,26.51387952229432,17.788122342031293,3.893310671432224,False,False,True,False,False,False,True,False,True,False
458.0,93.68782238410812,29.945772393425464,-0.3195731329281592,17.338928084132977,27.56988489237181,14.334198148103177,5.928632094935181,False,False,True,False,True,False,False,False,True,False
929.0,20.65070751543113,99.79774555582604,34.41870638026866,32.731318882968786,18.871790718755165,19.82176310243232,9.93802526701196,True,False,False,False,False,True,False,False,True,False
587.0,116.6903998848124,85.81389250266544,15.059626556658458,13.61364403505113,12.562634937606438,2.6951182281336905,4.90460316009237,False,False,True,False,False,False,False,True,True,False
994.0,53.85763748959272,40.793781836784106,2.512193675000267,15.637361253330695,12.554722928557894,19.30305104866077,8.359210861871572,True,False,False,True,False,False,False,False,True,False
546.0,19.08300044883136,98.02612078164992,7.935468272002428,68.38839734462702,1.1528675593384383,12.02395610980205,8.136238231382414,False,False,True,False,False,False,False,True,True,False
512.0,21.62349049537775,65.01132234192136,-2.3441352677375957,1.973209566840528,13.014643814544163,16.26506314690041,0.714062735057901,False,False,True,False,False,True,False,False,False,True
295.0,11.78819906268966,74.20224518797602,24.284927550083864,11.7553261625438,20.2046943453955,13.0033836317534,0.8700676731063117,False,True,False,True,False,False,False,False,False,True
319.0,96.42217301219212,3.151304308221159,24.806330802024554,84.43654912130964,12.659464983197134,11.400755775706983,6.598101148013962,False,True,False,False,True,False,False,False,False,True
571.0,15.015030857009632,63.30851264962384,-8.802884638154625,32.92434787635769,9.976888572210544,6.405173290259656,6.575270346971065,False,False,True,False,False,True,False,False,False,True
831.0,102.05659377130053,89.90239826494839,15.289160373187066,8.795300836872899,3.980461396825485,18.485430469838253,1.4462589431353,True,False,False,True,False,False,False,False,False,True
839.0,3.7029485169686938,13.40248943189918,5.339735697156071,36.01316877738744,20.21843754985776,6.360623681729242,1.0247026632558398,True,False,False,False,False,False,False,True,False,True
228.0,25.607201757082745,13.930233870791431,18.72537877614904,13.72148119640243,12.055570157813772,4.364261542828087,9.70578655197679,False,True,False,True,False,False,False,False,False,True
269.0,79.81754330860865,52.02319605040254,19.45547860506192,58.91163438276622,28.165793293069733,0.992617213572624,3.950584345122751,False,True,False,False,False,False,True,False,False,True
827.0,18.87915360021939,3.711331996230227,32.93422617060353,89.81175836035614,18.21996272761887,9.83548127697244,9.01188767898186,True,False,False,False,True,False,False,False,True,False
797.0,14.26492694124864,8.066976739117738,24.882241783802165,79.30720333234575,4.751677835609748,9.372720837112196,9.711717690288484,True,False,False,False,True,False,False,False,True,False
290.0,91.7662969771535,67.23482676428648,26.163581621916208,54.65160450172301,15.064453579109555,1.5549088779733775,9.095626601275718,False,True,False,False,False,True,False,False,True,False
724.0,80.52663406318973,68.91814104275167,13.922033705805203,42.21551649274801,25.876704975715523,5.237010628168283,4.549596643662088,True,False,False,True,False,False,False,False,True,False
164.0,52.238906574628345,34.14694066084424,-1.5948636776933205,61.867670906886495,20.14490010097385,19.06644320932712,7.788972975820573,False,True,False,False,False,False,False,True,True,False
850.0,37.438082439170216,81.3710270757308,14.727030808031916,24.6099122576316,7.511979415969209,6.100372977189363,0.9483261381920882,True,False,False,True,False,False,False,False,True,False
378.0,57.90005042824328,21.710322946989034,20.52886632711705,67.91974553522796,26.650541311426256,0.717247969093171,8.769014678307279,False,False,True,False,False,True,False,False,True,False
77.0,60.80071787792949,54.20270696663797,17.346910032436725,87.3243945741321,22.66833995472516,2.977744052475335,0.3112014570324839,False,True,False,True,False,False,False,False,True,False
409.0,46.46847254137151,96.82088408629056,7.729002301275958,37.28703306808605,21.86741266314236,13.98794214931579,9.7232735089717,False,False,True,False,False,False,False,True,True,False
573.0,108.78866528065952,14.78524378623838,1.9390898148128637,84.1538467691337,10.396232092905732,7.334330013258777,6.721338800641129,False,False,True,True,False,False,False,False,True,False
131.0,1.9274237977207376,94.08762674947089,-2.4296120558342613,43.10820464834904,26.629741912815845,9.041531413582412,4.1961302140060885,False,True,False,True,False,False,False,False,True,False
600.0,93.86055157094954,18.289305306866865,21.223042382251982,40.1335943099426,19.139381321796492,3.139567902613123,1.413753263810552,False,False,True,False,False,True,False,False,False,True
748.0,14.925939748958918,56.74432080232295,19.042940344061822,2.8324357547027668,25.55518430588408,13.642803457826034,7.232311509547122,True,False,False,False,True,False,False,False,False,True
41.0,95.70568326446391,37.70077119587446,20.9317609591013,69.52789013674104,10.829143679588151,15.030431961825071,5.631117544033528,False,True,False,False,False,False,False,True,False,True
88.0,73.90942988120655,96.4928601501826,6.763735376125769,80.75025251138229,4.369562731930695,3.622240990334795,7.111270074465693,False,True,False,False,False,False,False,True,False,True
401.0,101.19337091236828,27.35420290019369,1.8083520156835269,66.3556919558561,9.97011540660967,0.8998692723988433,4.17922205628921,False,False,True,True,False,False,False,False,False,True
295.0,11.701719076907697,39.96580020857537,24.18745979064164,15.13609513919435,13.657930421255475,1.61882268618037,0.6626008306091169,False,True,False,False,False,False,False,True,False,True
839.0,67.07767609197289,98.28601178554204,24.81413277749003,10.329346755264313,16.002221254364773,13.140915144060354,3.149722005507269,True,False,False,False,False,False,False,True,False,True
294.0,60.13054563146365,53.64703911884732,10.502736828507828,57.28587516185395,15.324276471346124,2.7102120498967786,3.150207532146908,False,True,False,False,True,False,False,False,False,True
615.0,84.74318195560303,50.26301156212535,17.535683814529587,40.15162541846019,16.381637773096934,9.878376683376713,0.0867915833766086,False,False,True,False,False,False,False,True,False,True
799.0,64.88814805597251,70.13635603104414,21.5876240053913,96.78002467430076,5.103037385645097,3.4029609641047958,3.307582872004433,True,False,False,False,False,True,False,False,False,True
690.0,51.55151322912776,1.4372951777777645,27.60747184915421,72.39226711930654,9.481538855066129,0.0872100668303721,7.276233847992125,True,False,False,False,False,True,False,False,False,True
636.0,37.060130880880905,4.951262970229353,20.970497480104225,41.17877392077567,26.658254713063545,6.416485117167758,6.240437304168749,False,False,True,False,False,True,False,False,True,False
421.0,57.87172335026306,59.935858713580274,13.066218208121144,1.909927984171489,16.81374613674991,1.7959453214572063,2.3901764670650905,False,False,True,False,False,True,False,False,True,False
864.0,14.21908305220807,34.16745738184541,10.639608177156664,3.409569785327027,17.501696111087163,7.879225506808504,6.027626521721712,True,False,False,False,False,False,True,False,True,False
574.0,85.7292916351918,90.31906907227857,20.59149012205986,83.77387595177639,16.46923904958417,7.350638958562339,5.22569922824999,False,False,True,False,False,False,False,True,True,False
142.0,114.2960540025416,71.37062586767073,15.142824958604256,70.77026295496837,5.942391916803036,14.101632616706706,5.2135397518682245,False,True,False,True,False,False,False,False,True,False
992.0,27.20728587959559,81.81455811278013,18.12240237983277,40.58877526047255,16.406006982543847,14.82903536078716,3.697478730626393,True,False,False,False,True,False,False,False,True,False
664.0,105.52092242118336,66.73318496676933,-5.65350928774605,3.1135737930569563,29.915193837333504,13.932127747216237,1.2339436375323676,False,False,True,True,False,False,False,False,True,False
144.0,97.0547981476246,12.558210271016067,32.8294482264047,96.74016302352295,16.98142718772553,18.73427119262996,3.854838000504246,False,True,False,False,False,True,False,False,True,False
224.0,81.25828949492085,76.55433696892027,25.58478786794153,98.63360621580868,1.3320739681809102,4.745885539903021,3.4533431614682755,False,True,False,False,False,False,False,True,True,False
502.0,75.00350233022469,21.01919687188464,6.82675413680527,54.93645514442687,23.893069330519797,3.789129062299532,5.919725928760583,False,False,True,False,False,True,False,False,True,False
961.0,37.9859598321444,32.344285510019674,15.326567492913348,7.067096469510559,11.894262861701629,12.194229784837344,8.562601687666083,True,False,False,False,True,False,False,False,True,False
973.0,97.96929419580368,81.92342121024203,-7.870396143861039,54.09725059144669,4.610284455046855,11.897540188683667,3.75375164840385,True,False,False,True,False,False,False,False,False,True
820.0,60.181855377568056,53.65256083934482,-8.144748370042283,89.23384702208084,25.87559418680074,10.20196667349614,7.097352778996852,True,False,False,False,False,False,False,True,False,True
615.0,8.506989106954244,85.99407141834092,1.2859250800383215,67.99855101282135,5.939197666049028,0.0870638298852899,8.118303774964685,False,False,True,False,True,False,False,False,False,True
103.0,37.5435793026156,21.30353198432642,21.036573906408048,71.99892310327243,27.623021695756,11.104764598119967,2.117515137307961,False,True,False,False,True,False,False,False,False,True
946.0,112.23565182543932,60.77784386068872,28.346648651000528,8.496983743224929,13.253894713278164,18.65596113745958,9.016501768797186,True,False,False,False,False,False,False,True,False,True
38.0,102.08163127258156,8.379097254826162,15.163364599093178,10.651163703180144,22.283725042491,6.691553782257258,0.7044493817936059,False,True,False,False,False,False,False,True,False,True
946.0,117.82868376918468,64.30609935400297,13.94597328120586,12.734877637588529,16.409875510155615,19.35198386640501,9.017193387976908,True,False,False,False,True,False,False,False,False,True
197.0,75.35920591249177,76.25340377755347,8.103929020615968,90.43768336609926,7.698804117456835,7.135133583953886,1.6363289262919012,False,True,False,True,False,False,False,False,False,True
645.0,29.701208776849437,58.49308939787217,-2.7280919818890474,52.58496362638133,20.13270523487756,2.7970900503563567,3.3716960283431563,False,False,True,True,False,False,False,False,False,True
578.0,19.53780596122365,26.623150149881024,-4.674065440303561,79.15750963929912,28.73737652670444,7.96806829854277,6.052352201681633,False,False,True,False,True,False,False,False,False,True
390.0,22.4297328730154,3.134266885886672,24.230589254943474,11.529125988360022,23.08910900374237,9.89222625847088,9.056833657708252,False,False,True,False,True,False,False,False,False,True
553.0,22.9713216599451,93.44202168425136,19.67505464220372,22.476414477535613,7.959800020280542,10.734372548124362,7.104358082408693,False,False,True,True,False,False,False,False,True,False
499.0,112.19933182065184,73.50261491050988,-5.944886517963496,26.344275939680927,0.9639259834779323,5.072403382679786,4.79463944584328,False,False,True,True,False,False,False,False,True,False
14.0,51.6648251408628,86.64510632490415,24.671665390356345,20.53398793390565,21.32063638676395,6.2139331587834405,4.815050931776321,False,True,False,False,False,False,False,True,True,False
622.0,105.35813963818018,52.08821784475111,17.75675979690088,26.42439368122124,24.90697094202512,19.74177075762898,3.046118146566501,False,False,True,False,False,True,False,False,True,False
668.0,72.66057199390518,66.92657958436577,16.93867304734376,90.99550632726093,19.0530161245358,5.911354769740673,7.799213165357953,False,False,True,True,False,False,False,False,True,False
477.0,42.70257111110537,26.06751577405936,20.77520096499546,32.89957746879688,20.939281420197613,6.094724010821575,7.165724586028168,False,False,True,False,True,False,False,False,True,False
230.0,10.07034429857153,29.6895674268043,25.76589896693494,70.54341850945512,11.128639392270616,1.9222066208478217,9.729547330228147,False,True,False,True,False,False,False,False,True,False
922.0,40.01551123152126,0.062751662845617,-4.921382577533628,67.57452551641833,5.437748748896448,4.952347981218887,0.5046847108161234,True,False,False,False,False,True,False,False,True,False
419.0,81.30491346042409,96.30941308978024,14.008464394144273,80.65626321304032,27.739424356774688,5.456567698285959,0.3722268508939519,False,False,True,False,True,False,False,False,True,False
156.0,8.653331151532221,91.75448945963448,-5.443066855566565,29.650950014213105,3.1079144999243846,19.564971877779683,8.938586774932467,False,True,False,False,True,False,False,False,False,True
549.0,24.64816901736352,76.45682637594304,29.265830868394005,51.01385419104019,16.28965211239216,13.485830111344743,8.978003696966024,False,False,True,False,False,True,False,False,False,True
440.0,45.772924969597376,7.907602097664812,12.843652519535627,66.76739510082868,9.42023775820535,18.63361991241932,1.0712078508788236,False,False,True,False,False,False,False,True,False,True
96.0,117.8459444419155,44.750288969950816,26.35845601673408,2.6256818809906046,8.142450225590176,16.699900444096436,3.5744604906892463,False,True,False,False,False,True,False,False,False,True
996.0,94.18341875506562,10.189175397155282,6.563853694979642,37.67387453309546,19.37504555750689,11.571969813561951,8.353945781128532,True,False,False,False,False,True,False,False,False,True
410.0,88.01840957905246,1.5920267262798604,-4.371479793265356,69.58883576785689,6.937108121731087,13.507758484911266,1.2854067750164588,False,False,True,False,True,False,False,False,False,True
950.0,13.942914783053515,61.61829652125973,-8.132531302642983,25.25950931191334,27.49095320227187,12.49674387392063,2.674280726092071,True,False,False,False,False,True,False,False,False,True
288.0,93.71950723379898,96.08294170801884,2.667932934756898,95.77041070064872,12.181317272973724,13.325260523835734,6.809960368579531,False,True,False,False,False,False,False,True,False,True
195.0,72.13232347491939,69.67548149354043,15.21583883089828,95.80871875874227,21.832671519857534,8.162502684158742,7.971388400703923,False,True,False,False,False,False,False,True,False,True
833.0,39.03046871094623,27.41640376723001,13.4256744934628,4.882204192536999,27.1020072267907,0.7185693011171423,3.4266266369113687,True,False,False,False,False,True,False,False,False,True
521.0,112.9526937890222,32.005672688529096,7.629728390540141,29.247403322355748,6.933925908179943,9.656698028033867,6.613430716714742,False,False,True,True,False,False,False,False,True,False
516.0,109.76773379478044,76.31500577455613,15.970502146149895,78.62823072902253,2.581636340583036,17.194538667957065,1.13088288930828,False,False,True,False,False,True,False,False,True,False
634.0,1.377679169925341,80.22491792351141,21.60878876676641,75.24420064480532,1.6639709179514806,9.847354551706598,9.922670331834992,False,False,True,False,False,False,False,True,True,False
841.0,54.01398317697733,38.51061229899205,18.534137528592755,20.884041642279204,26.335324514250747,11.046467373109987,4.805843177539902,True,False,False,False,False,True,False,False,True,False
864.0,117.2525079661888,41.78839966176097,34.308996621801484,19.67901335917994,29.198611498175463,4.038102410303816,6.388078682643784,True,False,False,False,True,False,False,False,True,False
117.0,12.374563488969097,4.450903927617134,-3.7780595255408023,64.25799158045407,9.07579623614138,15.88686687970876,8.761718986814538,False,True,False,False,False,True,False,False,True,False
805.0,65.73416332599834,28.9136718418761,9.338165401840032,45.80826896757305,20.80541770724908,7.177565760750577,0.0096496184356398,True,False,False,False,True,False,False,False,True,False
158.0,66.65945089270322,11.69830463852576,8.76739416663143,2.413277869255359,5.6589453034796335,19.874296165191584,3.591593121701932,False,True,False,True,False,False,False,False,True,False
814.0,22.77783635665872,45.326746075502136,19.87092764192008,61.04118607605711,20.678231473848435,18.32001085191686,3.3959074139582635,True,False,False,False,False,False,True,False,True,False
227.0,69.86198761111078,85.31758122578003,12.042262724602509,73.06720122398758,1.9766141794569847,1.697534896322879,1.4506333609265387,False,True,False,False,False,True,False,False,True,False
876.0,24.53286887394562,58.13210197250533,13.28446519158334,99.3386112028669,14.055301497594732,6.663663109920536,8.581844102835412,True,False,False,False,False,False,False,True,True,False
215.0,62.36451154733811,7.892985503841232,9.45601964660441,67.87816942368468,19.877497931218468,18.902752702050343,8.708395358672405,False,True,False,False,True,False,False,False,False,True
947.0,8.885066149481759,19.167131883027437,34.626475745835315,23.18451565499663,22.97874513916552,16.09066589688875,0.1998899894489025,True,False,False,False,False,True,False,False,False,True
695.0,72.65792030572855,47.45443501585562,31.7402606968569,10.818619488003876,13.614477411731114,18.223671786148596,0.5572522087331633,True,False,False,False,False,True,False,False,False,True
14.0,62.01479269537898,36.1487149821812,3.847588521396693,64.09167746440754,18.90852118489029,11.451063872821976,9.183416606336705,False,True,False,False,False,True,False,False,False,True
156.0,88.81936425137557,35.87270195460987,-4.9782733854999766,52.3183067518216,16.187268886861837,9.607951763750604,1.2286813227740156,False,True,False,False,False,False,False,True,False,True
647.0,75.6840565390542,52.92674481435902,27.78941258173713,89.91452884450165,1.569173162499633,2.129926340089021,6.209274639669589,False,False,True,False,False,False,False,True,False,True
260.0,65.9527522236908,58.43959215894574,34.872661314157604,72.66080211812749,22.284140617795394,16.789430846461983,6.196504501683159,False,True,False,False,False,False,False,True,False,True
156.0,82.77346190977454,79.6861570276191,3.1674002317840486,50.97424500426207,5.170857476561249,14.902830968409573,8.697303351086543,False,True,False,False,True,False,False,False,False,True
46.0,17.2730296286677,34.096656346248466,6.10032166287948,40.35894707651476,0.95416593701524,1.177532060308244,5.726541054256784,False,True,False,False,True,False,False,False,False,True
323.0,71.44315935103249,80.54662830405867,32.37349316683413,40.43746995708203,13.535037488651168,4.188291791905707,4.340114113106289,False,True,False,False,False,False,False,True,False,True
843.0,20.653272338733323,33.86112291126325,22.00082831013904,22.630428615123456,25.96912761844531,11.14555126630021,9.743807825910457,True,False,False,False,True,False,False,False,False,True
684.0,111.06266494222572,5.543298894123383,3.303724930083627,1.7325971755697056,4.524883129830859,13.688048041292774,2.2881547599897,True,False,False,False,False,False,False,True,False,True
129.0,8.200092581472504,55.41876510047912,16.147092107776178,57.49105882071062,0.3857260235092496,2.7534052852201296,2.627180176831833,False,True,False,False,True,False,False,False,True,False
410.0,51.64496996289519,58.790232489481454,32.49033107139152,21.24147325232152,3.299377072962514,4.896496369246477,0.8476965479860799,False,False,True,False,False,True,False,False,True,False
94.0,83.49569731865338,93.454024562186,26.53158981256004,20.832691772804147,10.9097734299482,3.86220423418028,9.753168171549442,False,True,False,False,False,False,False,True,True,False
626.0,54.96266540019105,72.60613260624744,23.38247211778968,12.538122867648047,17.405156099739113,4.399943053410844,7.063602088376154,False,False,True,False,True,False,False,False,True,False
754.0,11.051430387948283,91.77726524944396,23.16483402771601,18.959549017669275,5.790364019576777,18.41426247137533,0.1209708749140103,True,False,False,False,False,True,False,False,True,False
931.0,66.40548193520489,90.83472102430096,-1.9890854068478347,3.1789149555137675,24.05892015067712,14.316391460775082,7.043140275790375,True,False,False,False,False,True,False,False,True,False
291.0,76.99582905928254,60.45741102582421,27.110655765257142,67.4231449748532,22.59891361647246,14.742139608066068,4.041361111136923,False,True,False,False,True,False,False,False,True,False
793.0,84.45507731886092,52.77620653364475,2.4253384599556167,40.13971163126943,20.875908497960975,15.879906217385653,9.675496917353414,True,False,False,False,False,True,False,False,True,False
810.0,44.79117773553107,55.74409671635999,31.866499605568823,56.152459877314506,14.62409424946632,7.131460852881199,2.7738750216239305,True,False,False,True,False,False,False,False,True,False
282.0,67.63919652345146,97.83308076772478,6.408799595620234,63.69576180207995,10.95650865401956,15.343692287982812,7.102863387138983,False,True,False,False,False,False,False,True,True,False
659.0,80.64672465027041,10.626590479239583,1.9805072533010648,6.826586585550098,15.092116048672,13.96788491881884,0.120499748962487,False,False,True,False,False,True,False,False,True,False
10.0,70.02683607897822,77.84284067813999,13.15371214620082,41.7917684831438,2.319440606479636,8.335062245850782,8.852169293323735,False,True,False,False,True,False,False,False,False,True
253.0,63.090746347096186,17.053804889822587,-5.190161702992275,24.589793352648105,20.469163886011835,14.327195714219494,1.396126603529665,False,True,False,True,False,False,False,False,False,True
841.0,29.942924020589835,44.73505490056257,19.70535063482783,47.67119318568142,10.54522632027906,18.015894005257387,6.635887789978331,True,False,False,False,True,False,False,False,False,True
871.0,0.24222212978807,21.045967217653427,27.623567382507723,92.04723006138882,6.742763338160658,2.575230873519472,7.75548450794289,True,False,False,False,False,False,False,True,False,True
549.0,20.889801037371512,68.95830655332298,22.330127658608724,72.39842652481514,8.349812114959168,5.305893511694428,6.30927646498461,False,False,True,False,False,True,False,False,False,True
133.0,14.04792497090024,87.73097361930357,13.54663308223958,66.19495864798934,5.408828558586535,18.385924306578104,0.9711386751365892,False,True,False,True,False,False,False,False,False,True
711.0,53.890169401313614,29.036188536668096,-7.969785462934323,44.12458764311774,27.047042565833657,18.924658008890543,9.75179136254691,True,False,False,False,False,True,False,False,False,True
22.0,73.47097809142136,8.201074120818763,32.00484532268863,67.11124983744358,5.071125490876531,9.6827825423589,2.368179145212224,False,True,False,True,False,False,False,False,False,True
814.0,25.570201042176983,29.84930980749633,21.74702968603856,3.237537727440809,26.48778356684588,7.49101926806595,6.2786476994386895,True,False,False,False,False,True,False,False,False,True
345.0,112.68685151606246,67.23618579321943,23.563890726439983,58.623867202989445,17.16730187905354,5.655636112060584,7.971780582613111,False,False,True,False,True,False,False,False,False,True
301.0,0.8018555068665334,32.876012755445,25.760625897986323,55.37765625992483,26.023528661665807,9.975030821819368,9.392360099065115,False,True,False,False,False,False,False,True,False,True
362.0,92.67612181984114,27.811216755380343,23.64845416674248,34.664043196319284,14.221926507165364,18.690623031821037,6.040105292559078,False,False,True,False,False,True,False,False,False,True
395.0,75.02457234365306,18.443519058426496,9.850227384425017,20.15141254241084,27.82901158443221,2.996192548489109,2.590541491631156,False,False,True,False,False,True,False,False,True,False
217.0,44.82657612572183,49.75164268744335,23.012982317957608,80.75555509993009,6.344722308250505,8.396612770944405,8.366390174069664,False,True,False,True,False,False,False,False,True,False
140.0,6.058673329488951,27.59488281571876,18.1262054514648,5.386211445509648,16.640752585418237,18.232157139149777,1.6321996595007149,False,True,False,False,True,False,False,False,True,False
615.0,75.29838861411352,73.10103491394831,28.430735015095397,6.967286442358778,3.775160715410074,6.982385402885038,0.2228242807107061,False,False,True,False,True,False,False,False,True,False
957.0,46.273621543877766,7.662240199220271,26.110691690181667,44.05217439841466,13.41660855607093,15.361628140870742,9.081488584424015,True,False,False,True,False,False,False,False,True,False
209.0,112.3520567295863,66.40330331113175,-8.138152788973304,25.255454740860507,17.097110899405273,7.78519572482204,5.75388958054606,False,True,False,False,True,False,False,False,True,False
984.0,65.03880898677191,23.756001456776985,7.049919064967238,74.54524135070204,18.17025666519516,16.098533566460834,0.6964149081131865,True,False,False,False,False,False,False,True,True,False
992.0,112.75818135522098,48.92792610516031,-8.437773151724745,63.4190076921191,10.965863907218374,19.62004699914417,5.797293871230052,True,False,False,False,False,True,False,False,True,False
622.0,26.45804321679649,28.60899220312606,-5.406628385525593,77.25347961266314,2.290069264993585,7.756440211505566,1.4501416832244862,False,False,True,True,False,False,False,False,True,False
615.0,87.0871092436924,72.27686760107956,17.06348249016251,32.46789563378011,19.659782141479575,16.90197309148401,0.3138600639686506,False,False,True,False,True,False,False,False,True,False
827.0,74.06988250184708,94.53070402516369,29.3219819523014,74.05189396178675,14.652955813598334,19.76833649680601,1.1652404749075418,True,False,False,False,False,False,False,True,True,False
