Unnamed: 0,passenger_id,name,age,sibsp,parch,fare,cabin,boat,body,survived,sex_female,pclass_1,pclass_2,pclass_3,title,familysize,isalone
540,749,201,28.0,1,1,14.4,0,0,0.0,0,1.0,0.0,0.0,1.0,11,3,0
541,445,352,18.0,1,1,13.0,0,0,0.0,0,1.0,0.0,1.0,0.0,7,3,0
542,1137,642,29.461300741839764,0,0,7.2292,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
543,587,805,2.0,1,1,23.0,0,8,0.0,1,0.0,0.0,1.0,0.0,6,3,0
544,52,138,28.0,0,0,47.1,0,0,0.0,0,0.0,1.0,0.0,0.0,10,1,1
545,830,304,14.0,5,2,46.9,0,0,0.0,0,0.0,0.0,0.0,1.0,10,8,0
546,1219,738,29.461300741839764,0,0,8.05,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
547,1172,690,29.461300741839764,8,2,69.55,0,0,0.0,0,1.0,0.0,0.0,1.0,7,11,0
548,245,672,33.0,0,0,86.5,36,20,0.0,1,1.0,1.0,0.0,0.0,2,1,1
549,278,742,32.0,0,0,30.5,28,13,0.0,1,0.0,1.0,0.0,0.0,3,1,1
550,616,14,24.0,0,0,7.05,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
551,221,596,64.0,0,1,61.9792,20,0,234.0,0,0.0,1.0,0.0,0.0,10,2,0
552,1278,791,20.0,0,0,7.8542,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
553,876,377,29.461300741839764,0,0,7.8958,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
554,1173,691,29.461300741839764,8,2,69.55,0,0,0.0,0,1.0,0.0,0.0,1.0,7,11,0
555,117,269,30.0,0,0,56.9292,116,1,0.0,1,1.0,1.0,0.0,0.0,7,1,1
556,802,258,29.461300741839764,0,0,6.95,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
557,191,481,30.0,0,0,45.5,0,0,0.0,0,0.0,1.0,0.0,0.0,10,1,1
558,675,84,21.0,0,0,7.775,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
559,1118,617,25.0,0,0,7.925,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
560,1247,770,29.461300741839764,1,0,16.1,0,2,0.0,1,1.0,0.0,0.0,1.0,11,2,0
561,567,746,25.0,0,0,10.5,0,0,81.0,0,0.0,0.0,1.0,0.0,10,1,1
562,790,243,39.0,0,2,7.2292,0,0,0.0,0,0.0,0.0,0.0,1.0,10,3,0
563,711,144,28.0,0,0,7.25,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
564,985,491,24.0,0,0,7.1417,0,5,0.0,1,0.0,0.0,0.0,1.0,10,1,1
565,1174,692,29.461300741839764,8,2,69.55,0,0,0.0,0,1.0,0.0,0.0,1.0,7,11,0
566,623,22,6.0,4,2,31.275,0,0,0.0,0,1.0,0.0,0.0,1.0,7,7,0
567,1246,769,29.461300741839764,1,0,16.1,0,0,0.0,0,0.0,0.0,0.0,1.0,10,2,0
568,380,177,22.0,0,0,10.5,130,8,0.0,1,1.0,0.0,1.0,0.0,11,1,1
569,890,393,22.0,0,0,7.7958,0,0,156.0,0,0.0,0.0,0.0,1.0,10,1,1
570,1165,684,25.0,0,0,7.225,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
571,172,404,50.0,0,0,26.0,122,0,0.0,0,0.0,1.0,0.0,0.0,10,1,1
572,1104,605,16.0,4,1,39.6875,0,0,0.0,0,0.0,0.0,0.0,1.0,10,6,0
573,521,575,29.0,0,0,10.5,130,3,0.0,1,1.0,0.0,1.0,0.0,11,1,1
574,944,443,29.461300741839764,0,0,7.8958,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
575,472,433,57.0,0,0,12.35,0,0,0.0,0,0.0,0.0,1.0,0.0,13,1,1
576,916,413,4.0,0,1,13.4167,0,9,0.0,1,1.0,0.0,0.0,1.0,7,2,0
577,370,157,25.0,1,1,30.0,0,4,0.0,1,1.0,0.0,1.0,0.0,7,3,0
578,207,526,33.0,1,0,90.0,74,8,0.0,1,1.0,1.0,0.0,0.0,7,2,0
579,422,291,24.0,0,0,13.0,0,0,155.0,0,0.0,0.0,1.0,0.0,10,1,1
580,442,350,24.0,2,0,73.5,0,0,0.0,0,0.0,0.0,1.0,0.0,10,3,0
581,122,273,22.0,0,2,49.5,24,15,0.0,1,1.0,1.0,0.0,0.0,7,3,0
582,212,558,37.0,0,1,29.7,47,0,0.0,0,0.0,1.0,0.0,0.0,10,2,0
583,494,496,24.0,1,1,37.0042,0,2,0.0,1,1.0,0.0,1.0,0.0,11,3,0
584,963,463,36.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
585,389,841,32.0,0,0,13.0,0,0,0.0,0,0.0,0.0,1.0,0.0,10,1,1
586,1043,548,29.461300741839764,1,0,15.5,0,11,0.0,1,1.0,0.0,0.0,1.0,7,2,0
587,1209,725,2.0,3,2,27.9,0,0,0.0,0,1.0,0.0,0.0,1.0,7,6,0
588,1056,568,12.0,1,0,11.2417,0,24,0.0,1,0.0,0.0,0.0,1.0,6,2,0
589,375,168,28.0,0,0,13.0,0,0,0.0,0,0.0,0.0,1.0,0.0,10,1,1
590,956,457,29.461300741839764,3,1,25.4667,0,0,0.0,0,1.0,0.0,0.0,1.0,7,5,0
591,1067,576,22.0,0,0,7.75,0,5,0.0,1,1.0,0.0,0.0,1.0,7,1,1
592,404,247,21.0,0,0,13.0,0,0,0.0,0,0.0,0.0,1.0,0.0,10,1,1
593,739,189,44.0,0,1,16.1,0,0,0.0,0,0.0,0.0,0.0,1.0,10,2,0
594,1257,776,9.0,1,1,15.2458,0,24,0.0,1,1.0,0.0,0.0,1.0,7,3,0
595,650,47,17.0,0,0,14.4583,0,0,0.0,0,1.0,0.0,0.0,1.0,7,1,1
596,930,428,29.461300741839764,1,0,7.75,0,0,0.0,0,0.0,0.0,0.0,1.0,10,2,0
597,1300,832,15.0,1,0,14.4542,0,0,0.0,1,1.0,0.0,0.0,1.0,11,2,0
598,382,182,29.461300741839764,0,0,21.0,0,0,0.0,0,1.0,0.0,1.0,0.0,11,1,1
599,547,653,23.0,0,0,15.0458,0,0,0.0,0,0.0,0.0,1.0,0.0,10,1,1
600,175,426,41.0,1,0,51.8625,89,0,0.0,0,0.0,1.0,0.0,0.0,10,2,0
601,349,108,24.0,0,0,13.0,130,3,0.0,1,1.0,0.0,1.0,0.0,7,1,1
602,376,169,24.0,0,0,10.5,0,21,0.0,1,0.0,0.0,1.0,0.0,10,1,1
603,955,456,29.461300741839764,3,1,25.4667,0,0,0.0,0,1.0,0.0,0.0,1.0,7,5,0
604,1025,533,6.0,0,1,12.475,109,8,0.0,1,0.0,0.0,0.0,1.0,6,2,0
605,378,170,31.0,1,1,26.25,0,0,0.0,0,0.0,0.0,1.0,0.0,10,3,0
606,1198,713,29.461300741839764,0,0,7.7792,0,0,0.0,1,1.0,0.0,0.0,1.0,7,1,1
607,1041,546,29.461300741839764,0,0,8.05,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
608,1037,543,29.461300741839764,0,0,7.2292,0,0,0.0,1,1.0,0.0,0.0,1.0,11,1,1
609,1236,757,14.0,0,0,9.225,0,5,0.0,1,0.0,0.0,0.0,1.0,10,1,1
610,951,453,29.0,0,0,7.775,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
611,394,220,18.0,0,0,73.5,0,0,0.0,0,0.0,0.0,1.0,0.0,10,1,1
612,861,341,23.0,0,0,7.925,0,0,0.0,0,1.0,0.0,0.0,1.0,7,1,1
613,452,364,29.0,1,0,26.0,0,2,0.0,1,1.0,0.0,1.0,0.0,11,2,0
614,988,492,29.461300741839764,0,0,7.75,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
615,1152,662,50.0,1,0,14.5,0,0,119.0,0,0.0,0.0,0.0,1.0,10,2,0
616,792,245,15.0,1,1,7.2292,0,0,0.0,0,0.0,0.0,0.0,1.0,10,3,0
617,515,561,3.0,1,1,26.0,129,26,0.0,1,0.0,0.0,1.0,0.0,6,3,0
618,1029,536,29.461300741839764,1,0,24.15,0,0,0.0,0,0.0,0.0,0.0,1.0,10,2,0
619,1016,523,29.461300741839764,0,0,7.75,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
620,319,828,31.0,0,0,134.5,117,13,0.0,1,1.0,1.0,0.0,0.0,7,1,1
621,286,751,63.0,1,0,221.7792,68,0,0.0,0,1.0,1.0,0.0,0.0,11,2,0
622,1032,540,29.461300741839764,0,0,7.75,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
623,924,422,34.5,0,0,7.8292,0,0,70.0,0,0.0,0.0,0.0,1.0,10,1,1
624,469,416,29.461300741839764,0,0,12.35,107,2,0.0,1,1.0,0.0,1.0,0.0,7,1,1
625,415,280,34.0,0,0,13.0,0,4,0.0,1,1.0,0.0,1.0,0.0,7,1,1
626,1201,719,22.0,0,0,7.2292,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
627,241,667,29.461300741839764,0,0,50.0,6,0,0.0,0,0.0,1.0,0.0,0.0,10,1,1
628,813,270,29.461300741839764,0,0,7.25,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
629,1000,509,29.461300741839764,0,0,7.75,0,0,0.0,1,0.0,0.0,0.0,1.0,10,1,1
630,553,676,21.0,0,0,10.5,0,4,0.0,1,1.0,0.0,1.0,0.0,7,1,1
631,911,408,21.0,0,0,8.4333,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
632,878,379,25.0,1,0,7.925,0,0,0.0,0,1.0,0.0,0.0,1.0,7,2,0
633,483,460,29.461300741839764,0,0,33.0,0,3,0.0,1,1.0,0.0,1.0,0.0,7,1,1
634,336,69,32.0,1,0,26.0,0,5,0.0,1,0.0,0.0,1.0,0.0,10,2,0
635,641,40,3.0,4,2,31.3875,0,9,0.0,1,0.0,0.0,0.0,1.0,6,7,0
636,887,391,29.461300741839764,0,0,8.1125,0,5,0.0,1,0.0,0.0,0.0,1.0,10,1,1
637,520,573,20.0,0,0,13.8625,99,19,0.0,1,0.0,0.0,1.0,0.0,10,1,1
638,79,184,55.0,2,0,25.7,43,12,0.0,1,1.0,1.0,0.0,0.0,11,3,0
639,1014,519,29.461300741839764,0,0,8.05,0,0,0.0,0,1.0,0.0,0.0,1.0,11,1,1
640,153,335,24.0,0,0,83.1583,67,19,0.0,1,1.0,1.0,0.0,0.0,7,1,1
641,1266,780,36.0,1,1,24.15,0,0,0.0,0,0.0,0.0,0.0,1.0,10,3,0
642,921,418,29.461300741839764,0,0,7.25,0,22,0.0,0,0.0,0.0,0.0,1.0,10,1,1
643,975,480,26.0,1,0,16.1,0,0,0.0,0,1.0,0.0,0.0,1.0,11,2,0
644,73,161,22.0,0,0,151.55,0,3,0.0,1,1.0,1.0,0.0,0.0,7,1,1
645,514,560,2.0,1,1,26.0,129,26,0.0,1,0.0,0.0,1.0,0.0,6,3,0
646,863,343,28.0,0,0,7.8958,0,0,299.7699999999997,0,0.0,0.0,0.0,1.0,10,1,1
647,11,46,18.0,1,0,227.525,70,14,0.0,1,1.0,1.0,0.0,0.0,11,2,0
648,583,799,40.0,0,0,15.75,0,21,0.0,1,1.0,0.0,1.0,0.0,11,1,1
649,630,27,27.0,0,0,7.7958,0,22,0.0,1,0.0,0.0,0.0,1.0,10,1,1
650,995,500,35.0,0,0,7.8958,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
651,1271,785,28.0,0,0,9.5,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
652,326,31,18.0,0,0,11.5,0,0,0.0,0,0.0,0.0,1.0,0.0,10,1,1
653,96,231,50.0,1,0,106.425,79,0,62.0,0,0.0,1.0,0.0,0.0,10,2,0
654,1234,755,25.0,0,0,7.05,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
655,480,450,25.0,1,2,41.5792,0,0,0.0,0,0.0,0.0,1.0,0.0,10,4,0
656,254,686,29.461300741839764,0,0,30.5,45,13,0.0,1,0.0,1.0,0.0,0.0,10,1,1
657,1089,592,20.0,0,0,9.225,0,0,89.0,0,0.0,0.0,0.0,1.0,10,1,1
658,638,39,35.0,0,0,7.05,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
659,160,355,44.0,0,1,57.9792,14,14,0.0,1,1.0,1.0,0.0,0.0,11,2,0
660,184,466,29.461300741839764,0,0,27.7208,0,0,0.0,0,0.0,1.0,0.0,0.0,10,1,1
661,1114,613,29.461300741839764,0,0,7.0,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
662,688,104,29.0,1,0,7.0458,0,0,0.0,0,0.0,0.0,0.0,1.0,10,2,0
663,322,833,36.0,0,0,135.6333,60,20,0.0,1,1.0,1.0,0.0,0.0,7,1,1
664,812,267,29.461300741839764,0,0,7.75,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
665,398,235,8.0,0,2,32.5,0,2,0.0,1,0.0,0.0,1.0,0.0,6,3,0
666,1058,569,29.0,0,0,7.925,0,0,0.0,0,1.0,0.0,0.0,1.0,7,1,1
667,1082,586,9.0,0,1,3.1708,0,5,0.0,1,0.0,0.0,0.0,1.0,6,2,0
668,965,468,24.0,0,0,9.5,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
669,591,807,5.0,1,2,27.75,0,2,0.0,1,1.0,0.0,1.0,0.0,7,4,0
670,905,403,32.0,0,0,7.8542,0,9,0.0,1,0.0,0.0,0.0,1.0,10,1,1
671,359,125,1.0,0,2,29.0,0,5,0.0,1,0.0,0.0,1.0,0.0,6,3,0
672,1259,777,36.0,0,0,7.8958,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
673,214,564,23.0,1,0,113.275,97,18,0.0,1,1.0,1.0,0.0,0.0,7,2,0
674,881,385,21.0,0,0,7.7958,0,22,0.0,1,0.0,0.0,0.0,1.0,10,1,1
675,679,94,9.0,1,1,15.2458,0,0,0.0,0,1.0,0.0,0.0,1.0,7,3,0
676,849,321,26.0,1,0,7.8542,0,0,0.0,0,0.0,0.0,0.0,1.0,10,2,0
677,629,26,39.0,1,5,31.275,0,0,0.0,0,0.0,0.0,0.0,1.0,10,7,0
678,1078,582,29.461300741839764,0,0,7.8792,0,0,0.0,1,1.0,0.0,0.0,1.0,7,1,1
679,691,107,35.0,0,0,8.05,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
680,388,209,28.0,0,0,13.0,0,5,0.0,1,1.0,0.0,1.0,0.0,7,1,1
681,143,324,25.0,1,0,55.4417,120,15,0.0,1,0.0,1.0,0.0,0.0,10,2,0
682,374,167,29.0,0,0,10.5,0,0,0.0,0,0.0,0.0,1.0,0.0,10,1,1
683,120,272,43.0,1,0,27.7208,100,15,0.0,1,0.0,1.0,0.0,0.0,10,2,0
684,1185,703,29.461300741839764,2,0,21.6792,0,0,0.0,0,0.0,0.0,0.0,1.0,10,3,0
685,1010,517,24.0,1,0,16.1,0,0,0.0,0,0.0,0.0,0.0,1.0,10,2,0
686,945,444,29.461300741839764,0,0,56.4958,0,24,0.0,1,0.0,0.0,0.0,1.0,10,1,1
687,770,219,36.0,0,0,7.25,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
688,858,339,29.461300741839764,0,0,56.4958,0,24,0.0,1,0.0,0.0,0.0,1.0,10,1,1
689,859,340,18.0,0,0,6.75,0,0,0.0,0,1.0,0.0,0.0,1.0,7,1,1
690,880,384,29.0,0,0,7.8958,0,9,0.0,1,0.0,0.0,0.0,1.0,10,1,1
691,310,816,57.0,1,1,164.8667,0,0,0.0,0,0.0,1.0,0.0,0.0,10,3,0
692,683,97,40.0,1,1,15.5,0,0,0.0,0,0.0,0.0,0.0,1.0,10,3,0
693,730,179,27.0,0,0,7.8958,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
694,981,485,32.0,0,0,7.5792,0,9,0.0,1,0.0,0.0,0.0,1.0,10,1,1
695,996,501,33.0,0,0,7.8958,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
696,450,361,50.0,0,0,13.0,0,0,149.0,0,0.0,0.0,1.0,0.0,10,1,1
697,1084,588,42.0,0,1,8.4042,0,0,0.0,0,0.0,0.0,0.0,1.0,10,2,0
698,210,532,55.0,0,0,30.5,58,0,0.0,0,0.0,1.0,0.0,0.0,10,1,1
699,864,344,28.0,0,0,7.775,0,0,0.0,0,1.0,0.0,0.0,1.0,7,1,1
700,203,525,28.0,1,0,82.1708,0,0,0.0,0,0.0,1.0,0.0,0.0,10,2,0
701,410,275,29.461300741839764,0,0,0.0,0,0,0.0,0,0.0,0.0,1.0,0.0,10,1,1
702,759,842,36.0,1,0,17.4,0,5,0.0,1,1.0,0.0,0.0,1.0,11,2,0
703,29,89,28.0,0,0,26.55,66,26,0.0,1,0.0,1.0,0.0,0.0,10,1,1
704,901,400,29.461300741839764,1,2,23.45,0,0,0.0,0,1.0,0.0,0.0,1.0,7,4,0
705,213,563,31.0,1,0,113.275,97,18,0.0,1,1.0,1.0,0.0,0.0,7,2,0
706,674,82,32.0,0,0,56.4958,0,24,0.0,1,0.0,0.0,0.0,1.0,10,1,1
707,697,121,30.0,0,0,8.6625,0,0,0.0,0,1.0,0.0,0.0,1.0,7,1,1
708,129,283,35.0,0,0,211.5,52,14,0.0,1,1.0,1.0,0.0,0.0,7,1,1
709,353,110,20.0,1,0,26.0,0,4,0.0,1,1.0,0.0,1.0,0.0,7,2,0
710,1086,589,31.0,0,0,7.8542,0,0,0.0,0,1.0,0.0,0.0,1.0,7,1,1
711,586,804,29.0,1,0,26.0,0,2,0.0,1,1.0,0.0,1.0,0.0,11,2,0
712,116,266,60.0,1,4,262.375,56,2,0.0,1,1.0,1.0,0.0,0.0,11,6,0
713,867,356,22.0,1,1,12.2875,0,9,0.0,1,1.0,0.0,0.0,1.0,11,3,0
714,348,100,27.0,0,0,13.0,0,0,0.0,0,0.0,0.0,1.0,0.0,10,1,1
715,997,503,29.461300741839764,0,0,7.225,0,24,0.0,1,1.0,0.0,0.0,1.0,11,1,1
716,1205,721,18.0,0,0,7.4958,0,11,0.0,1,1.0,0.0,0.0,1.0,7,1,1
717,314,820,50.0,1,1,211.5,75,14,0.0,1,1.0,1.0,0.0,0.0,11,3,0
718,1176,694,29.461300741839764,8,2,69.55,0,0,0.0,0,0.0,0.0,0.0,1.0,10,11,0
719,1155,666,29.461300741839764,0,0,7.775,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
720,607,8,18.0,0,0,7.2292,0,24,0.0,1,1.0,0.0,0.0,1.0,11,1,1
721,715,156,29.0,0,0,8.05,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
722,1217,736,19.0,0,0,7.65,128,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
723,1182,701,21.0,0,0,7.65,0,24,0.0,1,1.0,0.0,0.0,1.0,7,1,1
724,1233,754,44.0,0,0,7.925,0,9,0.0,1,0.0,0.0,0.0,1.0,10,1,1
725,481,451,22.0,1,2,41.5792,0,8,0.0,1,1.0,0.0,1.0,0.0,11,4,0
726,889,392,26.0,0,0,7.775,0,9,0.0,1,0.0,0.0,0.0,1.0,10,1,1
727,1131,631,32.0,0,0,8.05,106,21,0.0,1,0.0,0.0,0.0,1.0,10,1,1
728,1253,774,29.461300741839764,0,0,7.2292,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
729,39,103,48.0,0,0,50.4958,11,0,208.0,0,0.0,1.0,0.0,0.0,10,1,1
730,225,610,23.0,0,0,93.5,18,0,0.0,0,0.0,1.0,0.0,0.0,10,1,1
731,1235,756,64.0,0,0,7.775,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
732,922,420,29.461300741839764,0,0,7.75,0,11,0.0,1,1.0,0.0,0.0,1.0,7,1,1
733,1062,571,21.0,0,0,7.8542,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
734,1038,544,29.461300741839764,0,0,8.05,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
735,1284,801,29.461300741839764,0,0,8.05,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
736,1024,531,25.0,0,0,7.65,128,0,299.7699999999997,0,0.0,0.0,0.0,1.0,10,1,1
737,669,72,19.0,0,0,8.05,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
738,226,614,29.0,1,0,66.6,54,0,0.0,0,0.0,1.0,0.0,0.0,10,2,0
739,1242,766,29.461300741839764,0,0,6.4375,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
740,681,95,29.461300741839764,0,2,15.2458,0,0,0.0,0,1.0,0.0,0.0,1.0,11,3,0
741,584,800,32.5,0,0,13.0,107,4,0.0,1,1.0,0.0,1.0,0.0,7,1,1
742,1302,835,29.461300741839764,0,0,7.225,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
743,59,145,29.461300741839764,0,0,27.7208,0,15,0.0,1,1.0,1.0,0.0,0.0,11,1,1
744,188,476,51.0,0,1,39.4,92,21,0.0,1,1.0,1.0,0.0,0.0,11,2,0
745,263,717,39.0,1,0,55.9,118,3,0.0,1,1.0,1.0,0.0,0.0,11,2,0
746,473,437,29.461300741839764,0,0,0.0,0,0,0.0,0,0.0,0.0,1.0,0.0,10,1,1
747,372,159,29.0,1,0,26.0,0,0,0.0,0,0.0,0.0,1.0,0.0,10,2,0
748,776,229,32.0,0,0,7.75,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
749,18,68,32.0,0,0,76.2917,86,20,0.0,1,1.0,1.0,0.0,0.0,7,1,1
750,198,502,18.0,1,0,53.1,93,2,0.0,1,1.0,1.0,0.0,0.0,11,2,0
751,26,86,25.0,1,0,91.0792,26,19,0.0,1,0.0,1.0,0.0,0.0,10,2,0
752,262,716,50.0,1,0,55.9,118,0,0.0,0,0.0,1.0,0.0,0.0,10,2,0
753,729,178,35.0,0,0,7.8958,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
754,42,109,59.0,2,0,51.4792,43,26,0.0,1,1.0,1.0,0.0,0.0,11,3,0
755,1143,649,7.0,4,1,29.125,0,0,0.0,0,0.0,0.0,0.0,1.0,6,6,0
756,91,221,31.0,1,0,57.0,16,13,0.0,1,0.0,1.0,0.0,0.0,10,2,0
757,1,16,1.0,1,2,151.55,55,3,0.0,1,0.0,1.0,0.0,0.0,6,4,0
758,809,261,18.0,2,2,34.375,0,0,0.0,0,0.0,0.0,0.0,1.0,10,5,0
759,726,175,30.0,0,0,7.6292,0,0,0.0,0,1.0,0.0,0.0,1.0,7,1,1
760,257,708,35.0,1,0,57.75,57,3,0.0,1,1.0,1.0,0.0,0.0,11,2,0
761,816,284,29.461300741839764,0,0,7.8958,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
762,561,722,59.0,0,0,13.5,0,0,0.0,0,0.0,0.0,1.0,0.0,10,1,1
763,731,180,19.0,0,0,7.8958,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
764,24,83,29.0,0,0,221.7792,83,20,0.0,1,1.0,1.0,0.0,0.0,7,1,1
765,1050,554,19.0,1,1,15.7417,0,24,0.0,1,1.0,0.0,0.0,1.0,11,3,0
766,648,43,21.0,0,0,7.225,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
767,1298,829,36.0,0,0,9.5,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
768,13,62,26.0,0,0,78.85,0,18,0.0,1,1.0,1.0,0.0,0.0,7,1,1
769,562,727,30.0,0,0,12.35,0,5,0.0,1,1.0,0.0,1.0,0.0,7,1,1
770,64,149,27.0,1,0,53.1,124,15,0.0,1,0.0,1.0,0.0,0.0,10,2,0
771,1133,634,17.0,0,0,8.6625,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
772,1160,675,50.0,0,0,8.05,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
773,82,191,36.0,0,2,71.0,17,19,0.0,1,1.0,1.0,0.0,0.0,7,3,0
774,912,411,30.0,0,0,7.8958,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
775,161,362,51.0,1,0,77.9583,85,2,0.0,1,1.0,1.0,0.0,0.0,11,2,0
776,176,427,29.461300741839764,1,0,51.8625,89,20,0.0,1,1.0,1.0,0.0,0.0,11,2,0
777,308,814,55.0,0,0,135.6333,60,20,0.0,1,1.0,1.0,0.0,0.0,11,1,1
778,1291,823,29.461300741839764,0,0,8.7125,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
779,582,798,12.0,0,0,15.75,0,21,0.0,1,1.0,0.0,1.0,0.0,7,1,1
780,154,336,55.0,1,1,93.5,34,0,299.7699999999997,0,0.0,1.0,0.0,0.0,10,3,0
781,1011,518,19.0,1,0,16.1,0,0,53.0,0,1.0,0.0,0.0,1.0,11,2,0
782,246,673,55.0,1,0,59.4,0,0,0.0,0,0.0,1.0,0.0,0.0,10,2,0
783,1260,778,18.0,0,0,9.8417,0,9,0.0,1,1.0,0.0,0.0,1.0,7,1,1
784,564,731,40.0,0,0,13.0,0,21,0.0,1,1.0,0.0,1.0,0.0,7,1,1
785,1213,728,29.461300741839764,0,0,8.05,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
786,255,699,24.0,0,0,69.3,21,21,0.0,1,1.0,1.0,0.0,0.0,8,1,1
787,829,303,16.0,5,2,46.9,0,0,0.0,0,1.0,0.0,0.0,1.0,7,8,0
788,183,464,35.0,0,0,262.375,12,13,0.0,1,0.0,1.0,0.0,0.0,10,1,1
789,444,351,21.0,2,0,73.5,0,0,0.0,0,0.0,0.0,1.0,0.0,10,3,0
790,304,797,60.0,1,0,75.25,98,15,0.0,1,1.0,1.0,0.0,0.0,11,2,0
791,8,35,53.0,2,0,51.4792,43,26,0.0,1,1.0,1.0,0.0,0.0,11,3,0
792,993,498,29.461300741839764,0,0,7.7375,0,11,0.0,1,1.0,0.0,0.0,1.0,7,1,1
793,778,233,30.0,0,0,12.475,0,5,0.0,1,1.0,0.0,0.0,1.0,7,1,1
794,49,132,36.0,0,1,262.375,29,13,0.0,1,0.0,1.0,0.0,0.0,10,2,0
795,465,390,23.0,0,0,13.7917,84,3,0.0,1,1.0,0.0,1.0,0.0,11,1,1
796,1101,603,1.0,4,1,39.6875,0,0,0.0,0,0.0,0.0,0.0,1.0,6,6,0
797,909,407,32.0,0,0,7.925,0,9,0.0,1,0.0,0.0,0.0,1.0,10,1,1
798,941,439,25.0,0,0,7.2292,126,2,0.0,1,0.0,0.0,0.0,1.0,10,1,1
799,418,287,47.0,0,0,10.5,0,0,0.0,0,0.0,0.0,1.0,0.0,10,1,1
800,1287,817,51.0,0,0,7.75,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
801,748,200,34.0,1,1,14.4,0,0,197.0,0,0.0,0.0,0.0,1.0,10,3,0
802,312,818,50.0,1,1,211.5,75,0,0.0,0,0.0,1.0,0.0,0.0,10,3,0
803,1206,723,4.0,3,2,27.9,0,0,0.0,0,0.0,0.0,0.0,1.0,6,6,0
804,1226,747,19.0,0,0,7.8958,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
805,261,715,35.0,0,0,26.2875,111,15,0.0,1,0.0,1.0,0.0,0.0,10,1,1
806,466,409,34.0,1,0,26.0,0,0,283.0,0,0.0,0.0,1.0,0.0,10,2,0
807,1210,726,40.0,1,4,27.9,0,0,0.0,0,0.0,0.0,0.0,1.0,10,6,0
808,464,387,32.0,0,0,10.5,0,0,0.0,0,0.0,0.0,1.0,0.0,10,1,1
809,577,794,31.0,0,0,21.0,0,8,0.0,1,1.0,0.0,1.0,0.0,7,1,1
